,X,Y,FFMC,DMC,DC,ISI,Temp,RH,Wind,Rain,Month_apr,Month_aug,Month_dec,Month_feb,Month_jan,Month_jul,Month_jun,Month_mar,Month_may,Month_nov,Month_oct,Month_sep,Day_fri,Day_mon,Day_sat,Day_sun,Day_thu,Day_tue,Day_wed,Target,Pred_0,Pred_1,Pred_2
10,1.0073371449472877,0.5693090447775734,0.3361017921084853,-0.3571209475099353,0.6073377443304856,-0.42146574466599673,-0.187573368860448,0.41132596856754366,1.7762363367374236,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-3.4253050767868034,14.5554674979572,10.055243483270424
11,1.0073371449472877,0.5693090447775734,0.390448526841616,-0.5882031159638056,0.6653867670569499,2.9780468319630504,0.07075223503100593,-0.3853662028279778,-0.0098241965989858,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,0.004252268534208459,1.8170510152254412e-11,18.333372488326905
12,0.5751435317209411,0.5693090447775734,-4.917415898760873,-0.6256759000374063,0.47309937927553636,-1.8032031145216736,-0.3253470242692236,1.6982902454372322,1.4971643784036097,-0.07319741616621765,-0.13297468733880208,1.3439799336536782,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,2.2522261145966023,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,3.550098916491068,0.01546409131406937,10.91844472513952
13,0.5751435317209411,0.5693090447775734,0.04625254019845272,0.24400496367074104,0.5585604405117203,-0.443398083870055,0.4151863735529445,-0.1402301500908943,-1.0144832466007159,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,2.444362331764618,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,11.618072042499495,8.725145578544431e-15,8.15619771288676
14,0.5751435317209411,0.5693090447775734,0.40856410508599467,0.35017785187927625,0.6113689264642678,0.039113378619228895,1.2934934267838876,-1.4271944269605827,0.2692477617348282,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,2.925318750415473,0.0,8.372617257407907,1.1468454525789242e-47,0.001504778622567104
15,0.5751435317209411,0.5693090447775734,0.48102641806350155,0.4735257661215445,0.6690148309773538,1.0699333212099724,0.690733684370495,-0.017662123722352516,0.7715772867356935,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,2.2522261145966023,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,20.087155207255194,0.44626856435046114,0.9959467764974488
16,0.14294991849459449,0.5693090447775734,0.191177166153469,-1.1721540011107483,-1.883126577920189,-0.2679393702375881,-0.6525594558650653,-1.0594903478549575,0.7715772867356935,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,2.9253187504154727,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,0.8294312137748008,6.637375823940994,5.45289299193947
17,1.4395307581736343,0.5693090447775734,-1.0406821544641731,-1.2189949812027492,0.4686650789283763,-1.3206916520323897,-0.37701214504751446,0.1661899158304601,0.4925053284018795,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,5.7794406507876515,-0.7053980506705647,-0.443146341992387,2.444362331764618,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-9.691942296687241,4.297224583283137e-13,16.743548536737457
18,0.5751435317209411,-0.24376492248763465,-0.26171228995595847,-1.295501915353017,-1.9234383992580113,-0.5969244582984636,-0.5147858004562897,-0.5692182423807904,-0.0098241965989858,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,2.9253187504154727,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,2.925318750415473,0.0,13.980858174555935,2.526814643341929,2.047812429571946
19,0.5751435317209411,-0.24376492248763465,-0.7870640590428953,-1.3033087453683503,-1.8174183091395382,-0.860112528747164,-1.651418457578687,-0.017662123722352516,0.2692477617348282,-0.07319741616621765,7.505682352012383,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-59.357552719656695,20.863221956678395,21.898125003569586
20,0.5751435317209411,-0.24376492248763465,0.06436811844282879,0.29084594376274175,0.5831506515277921,-0.443398083870055,-0.10146483422996336,-0.26279817645943604,-0.7354112882669019,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,2.657900343499881,-0.341181884497701,0.0,-11.70889173658206,2.974714924959773e-15,9.8720890832001
21,0.14294991849459449,-0.24376492248763465,0.20929274439784507,-0.505450717801271,0.7109391251686892,0.039113378619228895,0.03630882117881219,-0.3853662028279778,-0.7354112882669019,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,2.444362331764618,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-24.196473413268563,36.30787983326329,15.79905133873179
22,1.0073371449472877,-0.24376492248763465,0.6621822005072725,-0.2275275692553999,-1.4026096675733446,10.325380465322603,0.3635212527746536,-0.017662123722352516,0.2692477617348282,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,5.418013973076056,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,2.1055909344754524,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-1.6122475682588586,1.763203315070445,10.943720902532414
23,1.0073371449472877,-0.24376492248763465,-0.08055650751218749,0.00043186719233721224,-0.042488815635213374,-0.618856797502522,0.10519564888319967,-0.0789461369066234,0.9948348534027444,-0.07319741616621765,-0.13297468733880208,1.3439799336536782,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-5.885118630771364,2.2177097545308864e-12,1.4530030496032473
24,1.0073371449472877,-0.24376492248763465,0.5172575745522563,0.44542117806634435,0.1864823295636187,2.473603030269708,0.8285073397792706,-0.753070281933603,0.9948348534027444,-0.07319741616621765,-0.13297468733880208,1.3439799336536782,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-14.252513743224604,0.47164382148869183,10.176313598893127
25,1.0073371449472877,-0.24376492248763465,0.1368304314203382,0.4922621581583451,0.21550684092685066,0.34616612747604614,-0.44589897275190193,0.9628820872259816,0.7715772867356935,-0.07319741616621765,-0.13297468733880208,1.3439799336536782,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,2.1055909344754524,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,97.78438679205698,5.431076150736334e-26,44.10155686429438
26,1.0073371449472877,-0.24376492248763465,0.3179862138641092,0.10972748740700564,0.4839835710367486,0.6970835547409799,0.019087114252715018,-0.6305022555650613,0.9948348534027444,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,2.2522261145966023,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-25.252864085014664,10.140449666815606,87.56316970412372
27,1.0073371449472877,-0.24376492248763465,0.04625254019845272,0.24400496367074104,0.5585604405117203,-0.443398083870055,0.0879739419571025,0.227473929014731,-1.5168127716015813,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,2.444362331764618,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,2.510329383472241,24.986831136960372,29.450627656747642
28,0.5751435317209411,-1.0568388897528427,0.4991419963078802,0.5391031382503458,0.6992486969807207,-0.20214235262541308,1.947918289975571,-1.24334238740777,-0.7354112882669019,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,2.4114455755103608,1.6617782987532104e-17,7.940642108079724
29,0.5751435317209411,-1.0568388897528427,0.5172575745522563,0.5999964123699469,0.728273208343953,-0.20214235262541308,0.6735119774443985,-0.32408218964370694,-0.2330817632660369,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,2.1055909344754524,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-59.83471509418993,4.434090390310237e-104,0.0014900126159372055
30,0.5751435317209411,-1.0568388897528427,0.6621822005072725,-0.40240056159886944,0.5819412968876572,1.5085801052911398,1.1212763575229183,-1.24334238740777,-0.2330817632660369,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,2.2522261145966023,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,6.153485077501672,1.8289659473750912,5.39847122855938
31,0.5751435317209411,-1.0568388897528427,-0.3704057594222226,-0.297789039393401,0.6528901024422248,-0.42146574466599673,-1.3242060259828456,2.0659943245428574,1.9994939034044745,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,2.444362331764618,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,5.305009196448512,5.764583767271804,7.756341781182386
32,0.5751435317209411,-1.0568388897528427,-0.3704057594222226,-0.6428509260711398,0.6403934378274998,-0.7065861543187555,0.29463442507026616,-0.4466502160122487,-1.2377408132677674,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,2.2522261145966023,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-3.6743369687180083,21.25813537574576,12.921462901790862
33,0.5751435317209411,-1.0568388897528427,0.191177166153469,-0.5507303318902051,0.6867520323659956,-0.2679393702375881,-0.20479507578654518,-0.32408218964370694,-0.2330817632660369,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,2.1055909344754524,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-9.490293706873377,1.2205613862812699,42.961494706930665
34,0.5751435317209411,-1.0568388897528427,0.20929274439784507,-0.505450717801271,0.7109391251686892,0.039113378619228895,0.3979646666268473,-0.753070281933603,-0.7354112882669019,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,2.444362331764618,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-260.66920495102426,18.416565046596798,21.237075811640025
35,0.5751435317209411,-1.0568388897528427,-0.06244092926781142,-0.4711006657338037,0.7347230997580048,-0.5969244582984636,-0.11868654115606053,1.0854501135945234,0.2692477617348282,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,1.4148972527985164,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,2.657900343499881,-0.341181884497701,0.0,23.605214492655897,21.74297683507708,5.065825023736034
36,0.5751435317209411,-1.0568388897528427,-0.008094194534680634,-1.178399465123015,0.4884178713839092,-0.5091951014822301,0.484073201257332,-1.24334238740777,0.2692477617348282,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,5.7794406507876515,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,2.657900343499881,-0.341181884497701,0.0,12.387202407334327,36.52010221589273,15.802985585324707
37,1.0073371449472877,-0.24376492248763465,-0.11678766400094219,-1.083156138935947,0.5428388301899696,-0.07054831740106295,-1.3069843190567485,0.9628820872259816,0.7715772867356935,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,5.7794406507876515,-0.7053980506705647,2.2522261145966023,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,-3.6226244304068373,1.278275850412946e-08,10.879015480587434
38,1.0073371449472877,-1.0568388897528427,-0.008094194534680634,-1.0488060868684796,0.5601729133652331,-0.5091951014822301,-0.187573368860448,-1.0594903478549575,-0.0098241965989858,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,5.7794406507876515,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,7.709232231862343,10.529111571371473,8.144248315979205
39,-0.2892436947317521,-0.24376492248763465,-0.46098365064410807,-1.329851967420484,-1.9363381820861145,-1.145232938399923,-0.8247765251260346,-0.0789461369066234,-0.7354112882669019,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,2.9253187504154727,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,2.657900343499881,-0.341181884497701,0.0,20.946930143026393,0.9383207057868042,21.686898420269436
40,-0.2892436947317521,-0.24376492248763465,-2.0189233796605377,-0.7849352323502088,-0.7306116058718435,-1.6496767400932653,0.7596205120748831,-0.4466502160122487,-0.5121537215998508,-0.07319741616621765,-0.13297468733880208,-0.7426195429197501,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,3.8893359633717415,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,2.657900343499881,-0.341181884497701,0.0,-84.29256012412804,1.9334224306274795e-125,8.236966038705738
41,-0.2892436947317521,-0.24376492248763465,-0.08055650751218749,-0.21815937323699963,0.30741779357708626,-0.026683638992945978,-0.08424312730386681,-0.1402301500908943,1.4971643784036097,-0.07319741616621765,-0.13297468733880208,1.3439799336536782,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,2.2682132569125715,-0.47400743785584826,-0.36539455845046487,-0.3755090993024115,-0.341181884497701,0.0,14.070965918834373,5.967276022473755e-18,4.007750594029873
42,-0.2892436947317521,-0.24376492248763465,0.752760091729158,-0.0401636488873969,0.3997318644406997,1.7498358365357818,-0.39423385197361105,0.5951780081203563,0.7715772867356935,-0.07319741616621765,-0.13297468733880208,1.3439799336536782,-0.13297468733880205,-0.20040861317402114,-0.06225739754924472,-0.2566159810884448,-0.18421247508458588,-0.3411818844977009,-0.062257397549244704,-0.043979949713354255,-0.1726924497247306,-0.7053980506705647,-0.443146341992387,-0.40831334661530866,-0.44002289510544107,-0.47400743785584826,-0.36539455845046487,2.657900343499881,-0.341181884497701,0.0,1.1040581221855303,23.62015072345709,13.252782463375244
